TODO work out how to make shouldSerializeMember() conditionally return true.;SampleSaveConfigurationConverter.java;jmeter-2_6/src/Core/org/apache/jmeter/save/converters;38;Java Task
TODO save hostname- save sample type (plain or http);SampleEventConverter.java;jmeter-2_6/src/Core/org/apache/jmeter/save/converters;47;Technical Debt
TODO save hostname- save sample type (plain or http);SampleEventConverter.java;jmeter-2_6/src/Core/org/apache/jmeter/save/converters;47;Java Task
TODO does not work yet- need to determine the sample type;SampleEventConverter.java;jmeter-2_6/src/Core/org/apache/jmeter/save/converters;56;Technical Debt
TODO does not work yet- need to determine the sample type;SampleEventConverter.java;jmeter-2_6/src/Core/org/apache/jmeter/save/converters;56;Java Task
TODO clazz is probably always the same as testclass;TestElementPropertyConverter.java;jmeter-2_6/src/Core/org/apache/jmeter/save/converters;83;Technical Debt
TODO clazz is probably always the same as testclass;TestElementPropertyConverter.java;jmeter-2_6/src/Core/org/apache/jmeter/save/converters;83;Java Task
TODO - convert to work more like upgrade.properties/NameUpdater.java;TestElementPropertyConverter.java;jmeter-2_6/src/Core/org/apache/jmeter/save/converters;87;Java Task
Slight hack - we need to ensure the TestClass is not reset by the previous call;TestElementConverter.java;jmeter-2_6/src/Core/org/apache/jmeter/save/converters;103;Technical Debt
Don't try restoring the URL TODO: wy not?;SampleResultConverter.java;jmeter-2_6/src/Core/org/apache/jmeter/save/converters;357;Technical Debt
"* TODO - convert to work more like upgrade.properties/NameUpdater.java      *      * Special processing is carried out for the Header Class The String      * property TestElement.name is converted to Header.name for example:      * <elementProp name=""User-Agent""      * elementType=""org.apache.jmeter.protocol.http.control.Header""> <stringProp      * name=""Header.value"">Mozilla%2F4.0+%28compatible%3B+MSIE+5.5%3B+Windows+98%29</stringProp>      * <stringProp name=""TestElement.name"">User-Agent</stringProp>      * </elementProp> becomes <elementProp name=""User-Agent""      * elementType=""org.apache.jmeter.protocol.http.control.Header""> <stringProp      * name=""Header.value"">Mozilla%2F4.0+%28compatible%3B+MSIE+5.5%3B+Windows+98%29</stringProp>      * <stringProp name=""Header.name"">User-Agent</stringProp> </elementProp>";TestElementPropertyConverter.java;jmeter-2_6/src/Core/org/apache/jmeter/save/converters;86-99;Technical Debt
* These must be set before reading/writing the XML. Rather a hack- but      * saves changing all the method calls to include an extra variable.      *      * AFAIK the variables should only be accessed from one thread- so no need to synchronize.;ConversionHelp.java;jmeter-2_6/src/Core/org/apache/jmeter/save/converters;62-67;Technical Debt
* Allow new fields to be added to the SampleSaveConfiguration without  * changing the output JMX file unless it is necessary.  *  * TODO work out how to make shouldSerializeMember() conditionally return true.;SampleSaveConfigurationConverter.java;jmeter-2_6/src/Core/org/apache/jmeter/save/converters;34-39;Technical Debt
TODO hey- not sure this method belongs here.  FileServer is for threadsafe;FileServer.java;jmeter-2_6/src/Core/org/apache/jmeter/services;416;Java Task
Programming error: bail out.;BeanInfoSupport.java;jmeter-2_6/src/Core/org/apache/jmeter/testbeans;103;Technical Debt
TODO: there must be a nicer way...;TestBeanGUI.java;jmeter-2_6/src/Core/org/apache/jmeter/testbeans/gui;379;Technical Debt
TODO: there must be a nicer way...;TestBeanGUI.java;jmeter-2_6/src/Core/org/apache/jmeter/testbeans/gui;379;Java Task
TODO: the above works in the current situation- but it's;GenericTestBeanCustomizer.java;jmeter-2_6/src/Core/org/apache/jmeter/testbeans/gui;552;Technical Debt
TODO: the above works in the current situation- but it's;GenericTestBeanCustomizer.java;jmeter-2_6/src/Core/org/apache/jmeter/testbeans/gui;552;Java Task
TODO: review this and possibly change to:;GenericTestBeanCustomizer.java;jmeter-2_6/src/Core/org/apache/jmeter/testbeans/gui;474;Technical Debt
TODO: review this and possibly change to:;GenericTestBeanCustomizer.java;jmeter-2_6/src/Core/org/apache/jmeter/testbeans/gui;474;Java Task
TODO: improve- but keep returning;WrapperEditor.java;jmeter-2_6/src/Core/org/apache/jmeter/testbeans/gui;254;Java Task
TODO should this implement supportsCustomEditor() ?;FieldStringEditor.java;jmeter-2_6/src/Core/org/apache/jmeter/testbeans/gui;96;Technical Debt
TODO should this implement supportsCustomEditor() ?;FieldStringEditor.java;jmeter-2_6/src/Core/org/apache/jmeter/testbeans/gui;96;Java Task
TODO - use or remove;GenericTestBeanCustomizer.java;jmeter-2_6/src/Core/org/apache/jmeter/testbeans/gui;147;Technical Debt
TODO - use or remove;GenericTestBeanCustomizer.java;jmeter-2_6/src/Core/org/apache/jmeter/testbeans/gui;147;Java Task
TODO - do these behave properly during language change? Probably not.;ComboStringEditor.java;jmeter-2_6/src/Core/org/apache/jmeter/testbeans/gui;81;Technical Debt
TODO - do these behave properly during language change? Probably not.;ComboStringEditor.java;jmeter-2_6/src/Core/org/apache/jmeter/testbeans/gui;81;Java Task
so I'll bail out.;GenericTestBeanCustomizer.java;jmeter-2_6/src/Core/org/apache/jmeter/testbeans/gui;468;Technical Debt
Programming error: bail out.;TestBeanGUI.java;jmeter-2_6/src/Core/org/apache/jmeter/testbeans/gui;159;Technical Debt
Programming error: bail out.;WrapperEditor.java;jmeter-2_6/src/Core/org/apache/jmeter/testbeans/gui;235;Technical Debt
Programming error: bail out.;WrapperEditor.java;jmeter-2_6/src/Core/org/apache/jmeter/testbeans/gui;247;Technical Debt
just a hack. How to get each editor to report whether it;GenericTestBeanCustomizer.java;jmeter-2_6/src/Core/org/apache/jmeter/testbeans/gui;553;Technical Debt
file read? In this case- it would be better to replace the;GenericTestBeanCustomizer.java;jmeter-2_6/src/Core/org/apache/jmeter/testbeans/gui;463;Technical Debt
"* Check if a string is a valid JMeter 'expression'.      * <p>      * The current implementation is very basic: it just accepts any string      * containing ""${"" as a valid expression. TODO: improve- but keep returning      * true for ""${}"".";WrapperEditor.java;jmeter-2_6/src/Core/org/apache/jmeter/testbeans/gui;250-256;Technical Debt
(MS Note) Can't bail out - newly create elements have blank;GenericTestBeanCustomizer.java;jmeter-2_6/src/Core/org/apache/jmeter/testbeans/gui;469;Technical Debt
TODO temporary hack to avoid unnecessary bug reports for subclasses;AbstractTestElement.java;jmeter-2_6/src/Core/org/apache/jmeter/testelement;123;Technical Debt
TODO temporary hack to avoid unnecessary bug reports for subclasses;AbstractTestElement.java;jmeter-2_6/src/Core/org/apache/jmeter/testelement;123;Java Task
TODO - yet another ambiguous name - does it need changing?;TestElement.java;jmeter-2_6/src/Core/org/apache/jmeter/testelement;128;Technical Debt
TODO - yet another ambiguous name - does it need changing?;TestElement.java;jmeter-2_6/src/Core/org/apache/jmeter/testelement;128;Java Task
TODO - sort out equals and hashCode() - at present equal;AbstractTestElement.java;jmeter-2_6/src/Core/org/apache/jmeter/testelement;134;Java Task
* URGENT: TODO - sort out equals and hashCode() - at present equal      * instances can/will have different hashcodes - problem is- when a proper      * hashcode is used- tests stop working- e.g. listener data disappears when      * switching views... This presumably means that instances currently      * regarded as equal- aren't really equal.      *      * @see java.lang.Object#hashCode();AbstractTestElement.java;jmeter-2_6/src/Core/org/apache/jmeter/testelement;133-141;Technical Debt
TODO consider using private logs for each derived class;AbstractProperty.java;jmeter-2_6/src/Core/org/apache/jmeter/testelement/property;31;Technical Debt
TODO consider using private logs for each derived class;AbstractProperty.java;jmeter-2_6/src/Core/org/apache/jmeter/testelement/property;31;Java Task
TODO Auto-generated constructor stub;ObjectProperty.java;jmeter-2_6/src/Core/org/apache/jmeter/testelement/property;70;Java Task
TODO - why does null property have a value?;NullProperty.java;jmeter-2_6/src/Core/org/apache/jmeter/testelement/property;30;Technical Debt
TODO - why does null property have a value?;NullProperty.java;jmeter-2_6/src/Core/org/apache/jmeter/testelement/property;30;Java Task
TODO: remove this useless Entry parameter;JMeterThread.java;jmeter-2_6/src/Core/org/apache/jmeter/threads;418;Technical Debt
TODO: remove this useless Entry parameter;JMeterThread.java;jmeter-2_6/src/Core/org/apache/jmeter/threads;418;Java Task
TODO should this set the thread names for all the subsamples?;JMeterThread.java;jmeter-2_6/src/Core/org/apache/jmeter/threads;409;Technical Debt
TODO should this set the thread names for all the subsamples?;JMeterThread.java;jmeter-2_6/src/Core/org/apache/jmeter/threads;409;Java Task
TODO - how to handle thread stopped here;JMeterThread.java;jmeter-2_6/src/Core/org/apache/jmeter/threads;523;Technical Debt
TODO - how to handle thread stopped here;JMeterThread.java;jmeter-2_6/src/Core/org/apache/jmeter/threads;523;Java Task
TODO - consider passing them to the constructor- so that they can be made final;JMeterThread.java;jmeter-2_6/src/Core/org/apache/jmeter/threads;95;Java Task
Hack: save the package for any transaction controllers;JMeterThread.java;jmeter-2_6/src/Core/org/apache/jmeter/threads;403;Technical Debt
TODO? - N.B. does not currently allow the selection of a client certificate.;SSLManager.java;jmeter-2_6/src/Core/org/apache/jmeter/util;45;Java Task
TODO? - does not actually allow the user to choose an alias at present;JsseSSLManager.java;jmeter-2_6/src/Core/org/apache/jmeter/util;369;Java Task
TODO: implement conditional checking and logging;CustomX509TrustManager.java;jmeter-2_6/src/Core/org/apache/jmeter/util;31;Java Task
TODO: does not actually prompt;JsseSSLManager.java;jmeter-2_6/src/Core/org/apache/jmeter/util;55;Java Task
TODO why not use the super class value?;JsseSSLManager.java;jmeter-2_6/src/Core/org/apache/jmeter/util;89;Technical Debt
TODO why not use the super class value?;JsseSSLManager.java;jmeter-2_6/src/Core/org/apache/jmeter/util;89;Java Task
TODO needs to be synch? Probably not changed after threads have started;JMeterUtils.java;jmeter-2_6/src/Core/org/apache/jmeter/util;1119;Technical Debt
TODO needs to be synch? Probably not changed after threads have started;JMeterUtils.java;jmeter-2_6/src/Core/org/apache/jmeter/util;1119;Java Task
TODO is this correct?;XPathUtil.java;jmeter-2_6/src/Core/org/apache/jmeter/util;320;Technical Debt
TODO is this correct?;XPathUtil.java;jmeter-2_6/src/Core/org/apache/jmeter/util;320;Java Task
TODO Charset ?;JSR223TestElement.java;jmeter-2_6/src/Core/org/apache/jmeter/util;131;Technical Debt
TODO Charset ?;JSR223TestElement.java;jmeter-2_6/src/Core/org/apache/jmeter/util;131;Java Task
TODO but why do we need to clone the list?;JMeterUtils.java;jmeter-2_6/src/Core/org/apache/jmeter/util;410;Technical Debt
TODO but why do we need to clone the list?;JMeterUtils.java;jmeter-2_6/src/Core/org/apache/jmeter/util;410;Java Task
TODO - perhaps this should be a fatal error?;JMeterUtils.java;jmeter-2_6/src/Core/org/apache/jmeter/util;1211;Technical Debt
TODO - perhaps this should be a fatal error?;JMeterUtils.java;jmeter-2_6/src/Core/org/apache/jmeter/util;1211;Java Task
TODO - perhaps remove?;JMeterUtils.java;jmeter-2_6/src/Core/org/apache/jmeter/util;120;Java Task
TODO - move to JOrphanUtils?;JMeterUtils.java;jmeter-2_6/src/Core/org/apache/jmeter/util;1023;Technical Debt
TODO - move to JOrphanUtils?;JMeterUtils.java;jmeter-2_6/src/Core/org/apache/jmeter/util;1049;Technical Debt
TODO - move to JOrphanUtils?;JMeterUtils.java;jmeter-2_6/src/Core/org/apache/jmeter/util;1079;Technical Debt
TODO - move to JOrphanUtils?;JMeterUtils.java;jmeter-2_6/src/Core/org/apache/jmeter/util;1023;Java Task
TODO - move to JOrphanUtils?;JMeterUtils.java;jmeter-2_6/src/Core/org/apache/jmeter/util;1049;Java Task
TODO - move to JOrphanUtils?;JMeterUtils.java;jmeter-2_6/src/Core/org/apache/jmeter/util;1079;Java Task
TODO - does not appear to be called directly;JMeterUtils.java;jmeter-2_6/src/Core/org/apache/jmeter/util;625;Technical Debt
TODO - does not appear to be called directly;JMeterUtils.java;jmeter-2_6/src/Core/org/apache/jmeter/util;625;Java Task
TODO - charset?;BeanShellClient.java;jmeter-2_6/src/Core/org/apache/jmeter/util;81;Technical Debt
TODO - charset?;BeanShellClient.java;jmeter-2_6/src/Core/org/apache/jmeter/util;81;Java Task
if xpath is invalid- but whatever- better;XPathUtil.java;jmeter-2_6/src/Core/org/apache/jmeter/util;359;Technical Debt
* Custom TrustManager ignores all certificate errors  *  * TODO: implement conditional checking and logging  *  * (Derived from AuthSSLX509TrustManager in HttpClient contrib directory);CustomX509TrustManager.java;jmeter-2_6/src/Core/org/apache/jmeter/util;28-34;Technical Debt
TODO Currently- keyType and issuers are both ignored.;JmeterKeyStore.java;jmeter-2_6/src/Core/org/apache/jmeter/util/keystore;215;Java Task
* Compiles the list of all client aliases with a private key.      * TODO Currently- keyType and issuers are both ignored.      *      * @param keyType the key algorithm type name (RSA- DSA- etc.)      * @param issuers  the CA certificates we are narrowing our selection on.      *       * @return the array of aliases- may be empty;JmeterKeyStore.java;jmeter-2_6/src/Core/org/apache/jmeter/util/keystore;213-221;Technical Debt
TODO: what is this for?;Sample.java;jmeter-2_6/src/Core/org/apache/jmeter/visualizers;34;Technical Debt
TODO: what is this for?;Sample.java;jmeter-2_6/src/Core/org/apache/jmeter/visualizers;34;Java Task
TODO should equals and hashCode depend on field other than count?;Sample.java;jmeter-2_6/src/Core/org/apache/jmeter/visualizers;180;Technical Debt
TODO should equals and hashCode depend on field other than count?;Sample.java;jmeter-2_6/src/Core/org/apache/jmeter/visualizers;180;Java Task
TODO should equals and hashCode depend on field other than count?;TableSample.java;jmeter-2_6/src/Core/org/apache/jmeter/visualizers;117;Technical Debt
TODO should equals and hashCode depend on field other than count?;TableSample.java;jmeter-2_6/src/Core/org/apache/jmeter/visualizers;117;Java Task
"TODO cpercent is the same as cmedian here - why? and why pass it to ""distributionLine""?";SamplingStatCalculator.java;jmeter-2_6/src/Core/org/apache/jmeter/visualizers;169;Technical Debt
"TODO cpercent is the same as cmedian here - why? and why pass it to ""distributionLine""?";SamplingStatCalculator.java;jmeter-2_6/src/Core/org/apache/jmeter/visualizers;169;Java Task
TODO - does not appear to be used;ImageVisualizer.java;jmeter-2_6/src/Core/org/apache/jmeter/visualizers;22;Java Task
Better behaviour when howLong=0 or lastTime=0;RunningSample.java;jmeter-2_6/src/Core/org/apache/jmeter/visualizers;126;Technical Debt
Better behaviour when howLong=0 or lastTime=0;RunningSample.java;jmeter-2_6/src/Core/org/apache/jmeter/visualizers;146;Technical Debt
Better behaviour when howLong=0 or lastTime=0;SamplingStatCalculator.java;jmeter-2_6/src/Core/org/apache/jmeter/visualizers;91;Technical Debt
* TODO - does not appear to be used  *  * @version $Revision$;ImageVisualizer.java;jmeter-2_6/src/Core/org/apache/jmeter/visualizers;21-25;Technical Debt
TODO: Should the method signature of this method be changed to;AbstractVisualizer.java;jmeter-2_6/src/Core/org/apache/jmeter/visualizers/gui;303;Technical Debt
TODO: Should the method signature of this method be changed to;AbstractVisualizer.java;jmeter-2_6/src/Core/org/apache/jmeter/visualizers/gui;303;Java Task
TODO: Does this method need to be public? It isn't currently;AbstractVisualizer.java;jmeter-2_6/src/Core/org/apache/jmeter/visualizers/gui;223;Technical Debt
TODO: Does this method need to be public? It isn't currently;AbstractVisualizer.java;jmeter-2_6/src/Core/org/apache/jmeter/visualizers/gui;238;Technical Debt
TODO: Does this method need to be public? It isn't currently;AbstractVisualizer.java;jmeter-2_6/src/Core/org/apache/jmeter/visualizers/gui;223;Java Task
TODO: Does this method need to be public? It isn't currently;AbstractVisualizer.java;jmeter-2_6/src/Core/org/apache/jmeter/visualizers/gui;238;Java Task
instanceof check before adding the listener (below)- but would;AbstractVisualizer.java;jmeter-2_6/src/Core/org/apache/jmeter/visualizers/gui;306;Technical Debt
TODO: can this occur?;RegexFunction.java;jmeter-2_6/src/functions/org/apache/jmeter/functions;160;Technical Debt
TODO: can this occur?;RegexFunction.java;jmeter-2_6/src/functions/org/apache/jmeter/functions;160;Java Task
TODO should the engine be static?;Jexl2Function.java;jmeter-2_6/src/functions/org/apache/jmeter/functions;50;Technical Debt
TODO should the engine be static?;Jexl2Function.java;jmeter-2_6/src/functions/org/apache/jmeter/functions;50;Java Task
TODO only clear the relevant entry - if possible...;CSVRead.java;jmeter-2_6/src/functions/org/apache/jmeter/functions;154;Technical Debt
TODO only clear the relevant entry - if possible...;CSVRead.java;jmeter-2_6/src/functions/org/apache/jmeter/functions;154;Java Task
TODO only clear the relevant entry - if possible...;XPath.java;jmeter-2_6/src/functions/org/apache/jmeter/functions;122;Technical Debt
TODO only clear the relevant entry - if possible...;XPath.java;jmeter-2_6/src/functions/org/apache/jmeter/functions;122;Java Task
TODO improve the error handling;FileWrapper.java;jmeter-2_6/src/functions/org/apache/jmeter/functions;162;Technical Debt
TODO improve the error handling;FileWrapper.java;jmeter-2_6/src/functions/org/apache/jmeter/functions;162;Java Task
TODO improve the error handling;XPathWrapper.java;jmeter-2_6/src/functions/org/apache/jmeter/functions;108;Technical Debt
TODO improve the error handling;XPathWrapper.java;jmeter-2_6/src/functions/org/apache/jmeter/functions;108;Java Task
TODO Better messages;JexlEngine.java;jmeter-2_6/src/jorphan/org/apache/commons/jexl/bsf;100;Technical Debt
TODO Better messages;JexlEngine.java;jmeter-2_6/src/jorphan/org/apache/commons/jexl/bsf;100;Java Task
TODO specify collection type without breaking callers;SearchByClass.java;jmeter-2_6/src/jorphan/org/apache/jorphan/collections;77;Technical Debt
TODO specify collection type without breaking callers;SearchByClass.java;jmeter-2_6/src/jorphan/org/apache/jorphan/collections;77;Java Task
TODO not used?;HashTree.java;jmeter-2_6/src/jorphan/org/apache/jorphan/collections;718;Technical Debt
TODO not used?;HashTree.java;jmeter-2_6/src/jorphan/org/apache/jorphan/collections;718;Java Task
TODO does not appear to be used;HashTree.java;jmeter-2_6/src/jorphan/org/apache/jorphan/collections;912;Technical Debt
TODO does not appear to be used;HashTree.java;jmeter-2_6/src/jorphan/org/apache/jorphan/collections;912;Java Task
TODO - charset?;Data.java;jmeter-2_6/src/jorphan/org/apache/jorphan/collections;384;Technical Debt
TODO - charset?;Data.java;jmeter-2_6/src/jorphan/org/apache/jorphan/collections;384;Java Task
TODO: should this just call super()?;RateRenderer.java;jmeter-2_6/src/jorphan/org/apache/jorphan/gui;44;Technical Debt
TODO: should this just call super()?;RateRenderer.java;jmeter-2_6/src/jorphan/org/apache/jorphan/gui;49;Technical Debt
TODO: should this just call super()?;RateRenderer.java;jmeter-2_6/src/jorphan/org/apache/jorphan/gui;44;Java Task
TODO: should this just call super()?;RateRenderer.java;jmeter-2_6/src/jorphan/org/apache/jorphan/gui;49;Java Task
Maybe move to vector if MT problems occur;JLabeledChoice.java;jmeter-2_6/src/jorphan/org/apache/jorphan/gui;46;Technical Debt
Maybe move to vector if MT problems occur;JLabeledTextArea.java;jmeter-2_6/src/jorphan/org/apache/jorphan/gui;52;Technical Debt
Maybe move to vector if MT problems occur;JLabeledTextField.java;jmeter-2_6/src/jorphan/org/apache/jorphan/gui;51;Technical Debt
TODO see if this can be made final somehow;LoggingManager.java;jmeter-2_6/src/jorphan/org/apache/jorphan/logging;65;Technical Debt
TODO see if this can be made final somehow;LoggingManager.java;jmeter-2_6/src/jorphan/org/apache/jorphan/logging;65;Java Task
Hack to detect when System.out has been set as the target- to avoid closing it;LoggingManager.java;jmeter-2_6/src/jorphan/org/apache/jorphan/logging;72;Technical Debt
FIXME What's the clean way to add a LogTarget afterwards ?;LoggingManager.java;jmeter-2_6/src/jorphan/org/apache/jorphan/logging;352;Java Task
* Add logTarget to root logger      * FIXME What's the clean way to add a LogTarget afterwards ?      * @param logTarget LogTarget;LoggingManager.java;jmeter-2_6/src/jorphan/org/apache/jorphan/logging;350-354;Technical Debt
TODO should this be getMin()?;StatCalculator.java;jmeter-2_6/src/jorphan/org/apache/jorphan/math;152;Technical Debt
TODO should this be getMin()?;StatCalculator.java;jmeter-2_6/src/jorphan/org/apache/jorphan/math;152;Java Task
TODO - why is the key value also stored in the entry array?;StatCalculator.java;jmeter-2_6/src/jorphan/org/apache/jorphan/math;159;Java Task
* Returns the distribution of the values in the list.      *      * @return map containing either Integer or Long keys- entries are a Number array containing the key and the [Integer] count.      * TODO - why is the key value also stored in the entry array?;StatCalculator.java;jmeter-2_6/src/jorphan/org/apache/jorphan/math;155-160;Technical Debt
TODO perhaps use BCEL to scan class files instead?;ClassFinder.java;jmeter-2_6/src/jorphan/org/apache/jorphan/reflect;69;Technical Debt
TODO perhaps use BCEL to scan class files instead?;ClassFinder.java;jmeter-2_6/src/jorphan/org/apache/jorphan/reflect;69;Java Task
TODO - allow directories to end with .jar by removing this check?;ClassFinder.java;jmeter-2_6/src/jorphan/org/apache/jorphan/reflect;167;Technical Debt
TODO - allow directories to end with .jar by removing this check?;ClassFinder.java;jmeter-2_6/src/jorphan/org/apache/jorphan/reflect;167;Java Task
hack to reduce the need to load every class in non-GUI mode- which only needs functions;ClassFinder.java;jmeter-2_6/src/jorphan/org/apache/jorphan/reflect;68;Technical Debt
TODO should we allow null for non-primitive types?;Converter.java;jmeter-2_6/src/jorphan/org/apache/jorphan/util;43;Technical Debt
TODO should we allow null for non-primitive types?;Converter.java;jmeter-2_6/src/jorphan/org/apache/jorphan/util;43;Java Task
TODO - perhaps deprecate these in favour of Commons IO?;JOrphanUtils.java;jmeter-2_6/src/jorphan/org/apache/jorphan/util;332;Technical Debt
TODO - perhaps deprecate these in favour of Commons IO?;JOrphanUtils.java;jmeter-2_6/src/jorphan/org/apache/jorphan/util;332;Java Task
TODO - add bounds checking?;JOrphanUtils.java;jmeter-2_6/src/jorphan/org/apache/jorphan/util;310;Java Task
TODO - work out how to convert JUnit4 assertions so they are treated as failures rather than errors;JUnitSampler.java;jmeter-2_6/src/junit/org/apache/jmeter/protocol/java/sampler;569;Java Task
* Wrapper to convert a JUnit4 class into a TestCase      *      *  TODO - work out how to convert JUnit4 assertions so they are treated as failures rather than errors;JUnitSampler.java;jmeter-2_6/src/junit/org/apache/jmeter/protocol/java/sampler;566-570;Technical Debt
TODO - convert this into an immutable class using plain variables;MonitorStats.java;jmeter-2_6/src/monitor/components/org/apache/jmeter/visualizers;24;Java Task
TODO - should this be done for embedded usage?;FtpConfigGui.java;jmeter-2_6/src/protocol/ftp/org/apache/jmeter/protocol/ftp/config/gui;78;Technical Debt
TODO - should this be done for embedded usage?;FtpConfigGui.java;jmeter-2_6/src/protocol/ftp/org/apache/jmeter/protocol/ftp/config/gui;78;Java Task
TODO - charset?;FTPSampler.java;jmeter-2_6/src/protocol/ftp/org/apache/jmeter/protocol/ftp/sampler;197;Technical Debt
TODO - charset?;FTPSampler.java;jmeter-2_6/src/protocol/ftp/org/apache/jmeter/protocol/ftp/sampler;197;Java Task
TODO;FTPSampler.java;jmeter-2_6/src/protocol/ftp/org/apache/jmeter/protocol/ftp/sampler;256;Technical Debt
TODO;FTPSampler.java;jmeter-2_6/src/protocol/ftp/org/apache/jmeter/protocol/ftp/sampler;262;Technical Debt
TODO;FTPSampler.java;jmeter-2_6/src/protocol/ftp/org/apache/jmeter/protocol/ftp/sampler;256;Java Task
TODO;FTPSampler.java;jmeter-2_6/src/protocol/ftp/org/apache/jmeter/protocol/ftp/sampler;262;Java Task
FIXME FACTOR WITH HTTPHC4Impl- HTTPHC3Impl;UrlConfigGui.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/config/gui;235;Java Task
FIXME FACTOR WITH HTTPHC4Impl- HTTPHC3Impl;UrlConfigGui.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/config/gui;235;Technical Debt
TODO: replace all this url2 mess with a proper method;AuthManager.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/control;147;Technical Debt
TODO: replace all this url2 mess with a proper method;AuthManager.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/control;147;Java Task
TODO should really return most specific (i.e. longest) match.;AuthManager.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/control;176;Technical Debt
TODO should really return most specific (i.e. longest) match.;AuthManager.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/control;176;Java Task
TODO propery implement support for chunked transfer- i.e. to;HttpMirrorThread.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/control;152;Technical Debt
TODO propery implement support for chunked transfer- i.e. to;HttpMirrorThread.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/control;152;Java Task
TODO not used by GUI;CookieManager.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/control;293;Technical Debt
TODO not used by GUI;CookieManager.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/control;293;Java Task
TODO is this possible?;CookieManager.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/control;342;Technical Debt
TODO is this possible?;CookieManager.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/control;342;Java Task
TODO correct URL?;CacheManager.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/control;151;Technical Debt
TODO correct URL?;CacheManager.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/control;151;Java Task
TODO Charset ?;CookieManager.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/control;149;Technical Debt
TODO Charset ?;CookieManager.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/control;175;Technical Debt
TODO Charset ?;CookieManager.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/control;149;Java Task
TODO Charset ?;CookieManager.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/control;175;Java Task
TODO Charset ?;HeaderManager.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/control;110;Technical Debt
TODO Charset ?;HeaderManager.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/control;137;Technical Debt
TODO Charset ?;HeaderManager.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/control;110;Java Task
TODO Charset ?;HeaderManager.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/control;137;Java Task
TODO - should we compare secure too?;CookieManager.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/control;323;Java Task
TODO - check for other CacheControl attributes?;CacheManager.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/control;163;Technical Debt
TODO - check for other CacheControl attributes?;CacheManager.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/control;163;Java Task
header- so we know how much we should read.;HttpMirrorThread.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/control;66;Technical Debt
* Check if cookies match- i.e. name- path and domain are equal.      * <br/>      * TODO - should we compare secure too?      * @param a      * @param b      * @return true if cookies match;CookieManager.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/control;320-327;Technical Debt
quick hack anyway- so who cares.;URLRewritingModifier.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/modifier;184;Technical Debt
TODO: find a way to avoid the cost of creating a String here --;RegexpHTMLParser.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/parser;153;Technical Debt
TODO: find a way to avoid the cost of creating a String here --;RegexpHTMLParser.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/parser;153;Java Task
TODO log a warning message?;URLCollection.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/parser;93;Technical Debt
TODO log a warning message?;URLCollection.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/parser;93;Java Task
TODO improve string version to better match browser behaviour? e.g.;URLString.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/parser;42;Java Task
them roughly in order- which should be a better model of browser;HTMLParser.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/parser;131;Technical Debt
better.;RegexpHTMLParser.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/parser;155;Technical Debt
