SATD;Path;Line;Priority
TODO: find a better way of checking this;src/Core/org/apache/jmeter/gui/util/MenuFactory.java;433;0.0
* JMeterTreeNode and TestBeanGUI are special GUI classes- and                  * aren't intended to be added to menus                  *                  * TODO: find a better way of checking this;src/Core/org/apache/jmeter/gui/util/MenuFactory.java;429-434;0.0
TODO: may not work on all OSes?;src/Core/org/apache/jmeter/reporters/ResultCollector.java;441;0.0
TODO should class implement SampleListener?;src/Core/org/apache/jmeter/reporters/AbstractListenerElement.java;33;0.0
TODO is this the right thing to do?;src/Core/org/apache/jmeter/reporters/ResultSaver.java;121;0.0
TODO: not used - make private?;src/Core/org/apache/jmeter/samplers/RemoteListenerWrapper.java;54;0.0
TODO: merge error count into parent class?;src/Core/org/apache/jmeter/samplers/StatisticalSampleResult.java;26;0.0
TODO: error counting needs to be sorted out.;src/Core/org/apache/jmeter/samplers/SampleResult.java;1083;0.0
TODO would be nice to make these final- not 100% sure volatile is needed as not changed after creation;src/Core/org/apache/jmeter/samplers/StatisticalSampleSender.java;77;0.0
TODO timeStamp == 0 means either not yet initialised or no stamp available (e.g. when loading a results file);src/Core/org/apache/jmeter/samplers/SampleResult.java;144;0.0
TODO perhaps use ConcurrentHashMap ?;src/Core/org/apache/jmeter/samplers/StatisticalSampleSender.java;73;0.0
TODO is this really necessary?;src/Core/org/apache/jmeter/samplers/SampleResult.java;556;0.0
TODO do we need allow for nested samples?;src/Core/org/apache/jmeter/samplers/SampleResult.java;1072;0.0
TODO do this more efficiently;src/Core/org/apache/jmeter/samplers/SampleResult.java;553;0.0
TODO do contentType and/or dataEncoding belong in HTTPSampleResult instead?;src/Core/org/apache/jmeter/samplers/SampleResult.java;204;0.0
TODO appears to duplicate the threadName field in SampleResult;src/Core/org/apache/jmeter/samplers/SampleEvent.java;72;0.0
* Returns the count of errors.      *      * @return 0 - or 1 if the sample failed      *       * TODO do we need allow for nested samples?;src/Core/org/apache/jmeter/samplers/SampleResult.java;1067-1073;0.0
* Aggregates sample results for use by the Statistical remote batch mode.  * Samples are aggregated by the key defined by getKey().  * TODO: merge error count into parent class?;src/Core/org/apache/jmeter/samplers/StatisticalSampleResult.java;23-27;0.0
"@GuardedBy(""sampleStore"") TODO perhaps use ConcurrentHashMap ?";src/Core/org/apache/jmeter/samplers/StatisticalSampleSender.java;73;0.0
Yuck: TIFFImageEncoder uses Error to report runtime problems;src/Core/org/apache/jmeter/save/SaveGraphicsService.java;164;0.0
TODO: should this be restored?;src/Core/org/apache/jmeter/save/CSVSaveService.java;297;0.0
TODO should this be JTLSAVER? Only seems to be called by MonitorHealthVisualzer;src/Core/org/apache/jmeter/save/SaveService.java;362;0.0
TODO provide proper name?;src/Core/org/apache/jmeter/save/OldSaveService.java;189;0.0
TODO Charset ?;src/Core/org/apache/jmeter/save/CSVSaveService.java;131;0.0
TODO - should this be restored?;src/Core/org/apache/jmeter/save/CSVSaveService.java;276;0.0
TODO save hostname- save sample type (plain or http);src/Core/org/apache/jmeter/save/converters/SampleEventConverter.java;47;0.0
Slight hack - we need to ensure the TestClass is not reset by the previous call;src/Core/org/apache/jmeter/save/converters/TestElementConverter.java;103;0.0
* These must be set before reading/writing the XML. Rather a hack- but      * saves changing all the method calls to include an extra variable.      *      * AFAIK the variables should only be accessed from one thread- so no need to synchronize.;src/Core/org/apache/jmeter/save/converters/ConversionHelp.java;62-67;0.0
TODO hey- not sure this method belongs here.  FileServer is for threadsafe;src/Core/org/apache/jmeter/services/FileServer.java;416;0.0
TODO: there must be a nicer way...;src/Core/org/apache/jmeter/testbeans/gui/TestBeanGUI.java;379;0.0
TODO: the above works in the current situation- but it's;src/Core/org/apache/jmeter/testbeans/gui/GenericTestBeanCustomizer.java;552;0.0
TODO should this implement supportsCustomEditor() ?;src/Core/org/apache/jmeter/testbeans/gui/FieldStringEditor.java;96;0.0
TODO - use or remove;src/Core/org/apache/jmeter/testbeans/gui/GenericTestBeanCustomizer.java;147;0.0
TODO - do these behave properly during language change? Probably not.;src/Core/org/apache/jmeter/testbeans/gui/ComboStringEditor.java;81;0.0
Programming error: bail out.;src/Core/org/apache/jmeter/testbeans/gui/TestBeanGUI.java;159;0.0
just a hack. How to get each editor to report whether it;src/Core/org/apache/jmeter/testbeans/gui/GenericTestBeanCustomizer.java;553;0.0
TODO temporary hack to avoid unnecessary bug reports for subclasses;src/Core/org/apache/jmeter/testelement/AbstractTestElement.java;123;0.0
TODO - sort out equals and hashCode() - at present equal;src/Core/org/apache/jmeter/testelement/AbstractTestElement.java;134;0.0
* URGENT: TODO - sort out equals and hashCode() - at present equal      * instances can/will have different hashcodes - problem is- when a proper      * hashcode is used- tests stop working- e.g. listener data disappears when      * switching views... This presumably means that instances currently      * regarded as equal- aren't really equal.      *      * @see java.lang.Object#hashCode();src/Core/org/apache/jmeter/testelement/AbstractTestElement.java;133-141;0.0
TODO Auto-generated constructor stub;src/Core/org/apache/jmeter/testelement/property/ObjectProperty.java;70;0.0
TODO - why does null property have a value?;src/Core/org/apache/jmeter/testelement/property/NullProperty.java;30;0.0
TODO - how to handle thread stopped here;src/Core/org/apache/jmeter/threads/JMeterThread.java;523;0.0
TODO - consider passing them to the constructor- so that they can be made final;src/Core/org/apache/jmeter/threads/JMeterThread.java;95;0.0
TODO? - does not actually allow the user to choose an alias at present;src/Core/org/apache/jmeter/util/JsseSSLManager.java;369;0.0
TODO why not use the super class value?;src/Core/org/apache/jmeter/util/JsseSSLManager.java;89;0.0
TODO is this correct?;src/Core/org/apache/jmeter/util/XPathUtil.java;320;0.0
TODO Charset ?;src/Core/org/apache/jmeter/util/JSR223TestElement.java;131;0.0
TODO but why do we need to clone the list?;src/Core/org/apache/jmeter/util/JMeterUtils.java;410;0.0
TODO - perhaps remove?;src/Core/org/apache/jmeter/util/JMeterUtils.java;120;0.0
TODO - move to JOrphanUtils?;src/Core/org/apache/jmeter/util/JMeterUtils.java;1023;0.0
TODO - move to JOrphanUtils?;src/Core/org/apache/jmeter/util/JMeterUtils.java;1049;0.0
TODO - move to JOrphanUtils?;src/Core/org/apache/jmeter/util/JMeterUtils.java;1079;0.0
TODO - charset?;src/Core/org/apache/jmeter/util/BeanShellClient.java;81;0.0
if xpath is invalid- but whatever- better;src/Core/org/apache/jmeter/util/XPathUtil.java;359;0.0
TODO: what is this for?;src/Core/org/apache/jmeter/visualizers/Sample.java;34;0.0
"TODO cpercent is the same as cmedian here - why? and why pass it to ""distributionLine""?";src/Core/org/apache/jmeter/visualizers/SamplingStatCalculator.java;169;0.0
TODO - does not appear to be used;src/Core/org/apache/jmeter/visualizers/ImageVisualizer.java;22;0.0
Better behaviour when howLong=0 or lastTime=0;src/Core/org/apache/jmeter/visualizers/RunningSample.java;126;0.0
Better behaviour when howLong=0 or lastTime=0;src/Core/org/apache/jmeter/visualizers/RunningSample.java;146;0.0
Better behaviour when howLong=0 or lastTime=0;src/Core/org/apache/jmeter/visualizers/SamplingStatCalculator.java;91;0.0
* TODO - does not appear to be used  *  * @version $Revision$;src/Core/org/apache/jmeter/visualizers/ImageVisualizer.java;21-25;0.0
TODO: Should the method signature of this method be changed to;src/Core/org/apache/jmeter/visualizers/gui/AbstractVisualizer.java;303;0.0
TODO: Does this method need to be public? It isn't currently;src/Core/org/apache/jmeter/visualizers/gui/AbstractVisualizer.java;223;0.0
TODO: Does this method need to be public? It isn't currently;src/Core/org/apache/jmeter/visualizers/gui/AbstractVisualizer.java;238;0.0
instanceof check before adding the listener (below)- but would;src/Core/org/apache/jmeter/visualizers/gui/AbstractVisualizer.java;306;0.0
TODO: can this occur?;src/functions/org/apache/jmeter/functions/RegexFunction.java;160;0.0
TODO should the engine be static?;src/functions/org/apache/jmeter/functions/Jexl2Function.java;50;0.0
TODO only clear the relevant entry - if possible...;src/functions/org/apache/jmeter/functions/CSVRead.java;154;0.0
TODO only clear the relevant entry - if possible...;src/functions/org/apache/jmeter/functions/XPath.java;122;0.0
TODO improve the error handling;src/functions/org/apache/jmeter/functions/FileWrapper.java;162;0.0
TODO improve the error handling;src/functions/org/apache/jmeter/functions/XPathWrapper.java;108;0.0
TODO specify collection type without breaking callers;src/jorphan/org/apache/jorphan/collections/SearchByClass.java;77;0.0
TODO not used?;src/jorphan/org/apache/jorphan/collections/HashTree.java;718;0.0
TODO does not appear to be used;src/jorphan/org/apache/jorphan/collections/HashTree.java;912;0.0
TODO - charset?;src/jorphan/org/apache/jorphan/collections/Data.java;384;0.0
TODO: should this just call super()?;src/jorphan/org/apache/jorphan/gui/RateRenderer.java;44;0.0
TODO: should this just call super()?;src/jorphan/org/apache/jorphan/gui/RateRenderer.java;49;0.0
Maybe move to vector if MT problems occur;src/jorphan/org/apache/jorphan/gui/JLabeledChoice.java;46;0.0
Maybe move to vector if MT problems occur;src/jorphan/org/apache/jorphan/gui/JLabeledTextArea.java;52;0.0
Maybe move to vector if MT problems occur;src/jorphan/org/apache/jorphan/gui/JLabeledTextField.java;51;0.0
TODO see if this can be made final somehow;src/jorphan/org/apache/jorphan/logging/LoggingManager.java;65;0.0
Hack to detect when System.out has been set as the target- to avoid closing it;src/jorphan/org/apache/jorphan/logging/LoggingManager.java;72;0.0
FIXME What's the clean way to add a LogTarget afterwards ?;src/jorphan/org/apache/jorphan/logging/LoggingManager.java;352;0.0
* Add logTarget to root logger      * FIXME What's the clean way to add a LogTarget afterwards ?      * @param logTarget LogTarget;src/jorphan/org/apache/jorphan/logging/LoggingManager.java;350-354;0.0
TODO perhaps use BCEL to scan class files instead?;src/jorphan/org/apache/jorphan/reflect/ClassFinder.java;69;0.0
hack to reduce the need to load every class in non-GUI mode- which only needs functions;src/jorphan/org/apache/jorphan/reflect/ClassFinder.java;68;0.0
TODO - should this be done for embedded usage?;src/protocol/ftp/org/apache/jmeter/protocol/ftp/config/gui/FtpConfigGui.java;78;0.0
FIXME FACTOR WITH HTTPHC4Impl- HTTPHC3Impl;src/protocol/http/org/apache/jmeter/protocol/http/config/gui/UrlConfigGui.java;235;0.0
TODO should really return most specific (i.e. longest) match.;src/protocol/http/org/apache/jmeter/protocol/http/control/AuthManager.java;176;0.0
TODO propery implement support for chunked transfer- i.e. to;src/protocol/http/org/apache/jmeter/protocol/http/control/HttpMirrorThread.java;152;0.0
TODO not used by GUI;src/protocol/http/org/apache/jmeter/protocol/http/control/CookieManager.java;293;0.0
TODO is this possible?;src/protocol/http/org/apache/jmeter/protocol/http/control/CookieManager.java;342;0.0
TODO correct URL?;src/protocol/http/org/apache/jmeter/protocol/http/control/CacheManager.java;151;0.0
TODO Charset ?;src/protocol/http/org/apache/jmeter/protocol/http/control/CookieManager.java;149;0.0
TODO Charset ?;src/protocol/http/org/apache/jmeter/protocol/http/control/CookieManager.java;175;0.0
TODO Charset ?;src/protocol/http/org/apache/jmeter/protocol/http/control/HeaderManager.java;110;0.0
TODO - should we compare secure too?;src/protocol/http/org/apache/jmeter/protocol/http/control/CookieManager.java;323;0.0
TODO - check for other CacheControl attributes?;src/protocol/http/org/apache/jmeter/protocol/http/control/CacheManager.java;163;0.0
header- so we know how much we should read.;src/protocol/http/org/apache/jmeter/protocol/http/control/HttpMirrorThread.java;66;0.0
* Check if cookies match- i.e. name- path and domain are equal.      * <br/>      * TODO - should we compare secure too?      * @param a      * @param b      * @return true if cookies match;src/protocol/http/org/apache/jmeter/protocol/http/control/CookieManager.java;320-327;0.0
TODO log a warning message?;src/protocol/http/org/apache/jmeter/protocol/http/parser/URLCollection.java;93;0.0
TODO improve string version to better match browser behaviour? e.g.;src/protocol/http/org/apache/jmeter/protocol/http/parser/URLString.java;42;0.0
them roughly in order- which should be a better model of browser;src/protocol/http/org/apache/jmeter/protocol/http/parser/HTMLParser.java;131;0.0
* TODO improve string version to better match browser behaviour? e.g.          * do browsers regard http://host/ and http://Host:80/ as the same? If          * so- it would be better to reflect this in the string;src/protocol/http/org/apache/jmeter/protocol/http/parser/URLString.java;41-45;0.0
TODO replace repeated substr() above and below with more efficient method.;src/protocol/http/org/apache/jmeter/protocol/http/proxy/HttpRequestHdr.java;498;0.0
TODO perhaps make more specific than this?;src/protocol/http/org/apache/jmeter/protocol/http/proxy/Proxy.java;555;0.0
TODO - is this the correct threadgroup name?;src/protocol/http/org/apache/jmeter/protocol/http/proxy/ProxyControl.java;422;0.0
TODO - charset?;src/protocol/http/org/apache/jmeter/protocol/http/proxy/HttpRequestHdr.java;184;0.0
TODO: needs a multiple file upload scenerio;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC3Impl.java;1011;0.0
TODO: needs a multiple file upload scenerio;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC3Impl.java;832;0.0
TODO: needs a multiple file upload scenerio;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;1078;0.0
TODO: needs a multiple file upload scenerio;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;892;0.0
TODO: needs a multiple file upload scenerio;src/protocol/http/org/apache/jmeter/protocol/http/sampler/PostWriter.java;290;0.0
TODO: make static?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java;1277;0.0
TODO: is this the correct default?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/PostWriter.java;297;0.0
TODO use new setDefaultHttpParams(HttpParams params) static method when 4.1 is available;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;163;0.0
TODO use fixed charset:;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampleResult.java;205;0.0
TODO should this be variable?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/SoapSampler.java;68;0.0
TODO should this be a variable?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/WebServiceSampler.java;101;0.0
TODO OK?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;919;0.0
TODO is this correct?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/PostWriter.java;220;0.0
TODO is null correct?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;1020;0.0
TODO is null correct?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;866;0.0
TODO hack- to be removed later;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;121;0.0
TODO HACK to fix https://issues.apache.org/jira/browse/HTTPCLIENT-1120;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;469;0.0
TODO do we need to add a charset for the file contents?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/SoapSampler.java;203;0.0
TODO can this be obtained from the file somehow?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPFileImpl.java;63;0.0
TODO - what other headers are not allowed?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC3Impl.java;595;0.0
TODO - should this return something else?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java;664;0.0
TODO - not sure this is the best method;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC3Impl.java;1106;0.0
TODO - is this the correct default?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC3Impl.java;839;0.0
TODO - is this the correct default?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;899;0.0
TODO - how to define proxy authentication for a single connection?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPJavaImpl.java;154;0.0
TODO - charset?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampleResult.java;196;0.0
TODO - charset?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampleResult.java;206;0.0
TODO - charset?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/PostWriter.java;111;0.0
TODO - charset?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/PostWriter.java;114;0.0
TODO - change to use URL version? Will this affect test plans?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java;216;0.0
TODO - belongs elsewhere;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java;226;0.0
This helps with SoapSampler hack too;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC3Impl.java;594;0.0
ratio in bin/jmeter[.bat]- but this is better.;src/protocol/http/org/apache/jmeter/protocol/http/sampler/PostWriter.java;406;0.0
Hack to allow entire URL to be provided in host field;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java;852;0.0
HACK;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;509;0.0
end of hack;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;504;0.0
$NON-NLS-1$ TODO should this be variable?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/SoapSampler.java;68;0.0
$NON-NLS-1$ TODO should this be a variable?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/WebServiceSampler.java;101;0.0
TODO should we allow mimetype only?;src/protocol/http/org/apache/jmeter/protocol/http/util/HTTPFileArg.java;200;0.0
TODO - the following code looks wrong - it does the same in both cases;src/protocol/http/org/apache/jmeter/protocol/http/util/WSDLHelper.java;366;0.0
TODO - charset?;src/protocol/http/org/apache/jmeter/protocol/http/util/Base64Encoder.java;41;0.0
TODO downcase UPPER case non-final variables;src/protocol/http/org/apache/jmeter/protocol/http/util/accesslog/TCLogParser.java;114;0.0
TODO: move to utils class (JMeterUtils?);src/protocol/http/org/apache/jmeter/protocol/http/visualizers/RequestViewHTTP.java;225;0.0
TODO ought to be a FileChooser ...;src/protocol/java/org/apache/jmeter/protocol/java/control/gui/BeanShellSamplerGui.java;99;0.0
but we do trap this error to make tests work better;src/protocol/java/org/apache/jmeter/protocol/java/sampler/BeanShellSampler.java;132;0.0
TODO Method with 0 reference- really useful ?;src/protocol/jms/org/apache/jmeter/protocol/jms/client/ClientPool.java;74;0.0
TODO Method with 0 reference- really useful ?;src/protocol/jms/org/apache/jmeter/protocol/jms/client/ClientPool.java;79;0.0
TODO - probably wrong;src/protocol/jms/org/apache/jmeter/protocol/jms/control/gui/JMSSamplerGui.java;281;0.0
$NON-NLS-1$ // TODO - probably wrong;src/protocol/jms/org/apache/jmeter/protocol/jms/control/gui/JMSSamplerGui.java;281;0.0
TODO set different status if not enough messages found?;src/protocol/jms/org/apache/jmeter/protocol/jms/sampler/SubscriberSampler.java;199;0.0
TODO - charset?;src/protocol/jms/org/apache/jmeter/protocol/jms/sampler/SubscriberSampler.java;191;0.0
TODO - charset?;src/protocol/jms/org/apache/jmeter/protocol/jms/sampler/SubscriberSampler.java;193;0.0
TODO: Why do we clone the return value? This is the only reference;src/protocol/ldap/org/apache/jmeter/protocol/ldap/config/gui/LDAPArgumentsPanel.java;127;0.0
*************************************************************************      * !ToDo (Constructor description)      *      * @param displayName      *            !ToDo (Parameter description)      *************************************************************************;src/protocol/ldap/org/apache/jmeter/protocol/ldap/config/gui/LdapExtConfigGui.java;179-184;0.0
*************************************************************************      * !ToDo (Constructor description)      *************************************************************************;src/protocol/ldap/org/apache/jmeter/protocol/ldap/control/gui/LdapExtTestSamplerGui.java;45-47;0.0
TODO: tidy this up;src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler/LDAPExtSampler.java;834;0.0
TODO turn into parameter?;src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler/LDAPSampler.java;79;0.0
TODO perhaps return this?;src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler/LdapClient.java;131;0.0
TODO is this a sensible number? //$NON-NLS-1$;src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler/LDAPSampler.java;444;0.0
TODO - needs more work ...;src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler/LDAPSampler.java;442;0.0
DirContext dc = //TODO perhaps return this?;src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler/LdapClient.java;131;0.0
*************************************************************************      * !ToDo (Constructor description)      *************************************************************************;src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler/LDAPExtSampler.java;149-151;0.0
TODO - use a different format here?;src/protocol/mail/org/apache/jmeter/protocol/mail/sampler/MailReaderSampler.java;300;0.0
TODO this should really be request data- but there is none;src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java;289;0.0
TODO - charset?;src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java;285;0.0
TODO - charset?;src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java;288;0.0
TODO this is not populated currently;src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/protocol/SendMailCommand.java;97;0.0
TODO handle filenames;src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler/TCPSampler.java;347;0.0
TODO - charset?;src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler/TCPClientImpl.java;63;0.0
TODO: Do we really need to have all these menubar methods duplicated;src/reports/org/apache/jmeter/gui/ReportMainFrame.java;144;0.0
TODO: find a better way of checking this;src/reports/org/apache/jmeter/gui/util/ReportMenuFactory.java;266;0.0
TODO fetch list of languages from a file?;src/reports/org/apache/jmeter/gui/util/ReportMenuBar.java;258;0.0
* JMeterTreeNode and TestBeanGUI are special GUI classes- and                  * aren't intended to be added to menus                  *                  * TODO: find a better way of checking this;src/reports/org/apache/jmeter/gui/util/ReportMenuFactory.java;262-267;0.0
TODO fix this when there is a real implementation;src/reports/org/apache/jmeter/report/ReportTable.java;24;0.0
TODO: I believe the following code (to the end of the method) is;src/reports/org/apache/jmeter/report/gui/action/ReportEditCommand.java;42;0.0
FIXME engine is always null;src/reports/org/apache/jmeter/report/gui/action/ReportStart.java;64;0.0
FIXME engine is always null;src/reports/org/apache/jmeter/report/gui/action/ReportStart.java;71;0.0
FIXME Due to startEngine being commented engine will always be null;src/reports/org/apache/jmeter/report/gui/action/ReportStart.java;39;0.0
TODO: is the serializable test necessary now that JMeterTreeNode is;src/reports/org/apache/jmeter/report/gui/tree/ReportTreeNode.java;52;0.0
TODO fix this when there is a real implementation;src/reports/org/apache/jmeter/testelement/AbstractTable.java;147;0.0
TODO fix this when there is a real implementation;src/reports/org/apache/jmeter/testelement/Table.java;34;0.0
FIXME Wrong code that create different constructor for static field depending on caller;src/reports/org/apache/jmeter/testelement/ReportPlan.java;115;0.0
#NOME?;test/src/org/apache/commons/cli/avalon/ClutilTestCase.java;326;0.0
#NOME?;test/src/org/apache/commons/cli/avalon/ClutilTestCase.java;805;0.0
-Dstupid=;test/src/org/apache/commons/cli/avalon/ClutilTestCase.java;787;0.0
#NOME?;test/src/org/apache/commons/cli/avalon/ClutilTestCase.java;826;0.0
TODO - should this be a failure?;test/src/org/apache/jmeter/assertions/XMLSchemaAssertionTest.java;110;0.0
TODO - need a lot more tests;test/src/org/apache/jmeter/assertions/ResponseAssertionTest.java;187;0.0
TODO - need a lot more tests;test/src/org/apache/jmeter/assertions/SizeAssertionTest.java;151;0.0
TODO - charset?;test/src/org/apache/jmeter/assertions/XMLSchemaAssertionTest.java;160;0.0
TODO - charset?;test/src/org/apache/jmeter/assertions/XMLSchemaAssertionTest.java;173;0.0
TODO - should check that error has been logged...;test/src/org/apache/jmeter/functions/PackageTest.java;757;0.0
TODO add tests for SaveGraphics;test/src/org/apache/jmeter/gui/action/PackageTest.java;29;0.0
TODO add tests for ReportSaveGraphics;test/src/org/apache/jmeter/gui/action/PackageTest.java;33;0.0
TODO these assertions should be separate tests;test/src/org/apache/jmeter/junit/JMeterTest.java;441;0.0
TODO - improve this check;test/src/org/apache/jmeter/junit/JMeterTest.java;567;0.0
TODO - charset?;test/src/org/apache/jmeter/monitor/model/benchmark/ParseBenchmark.java;86;0.0
TODO : This is a bit fragile;test/src/org/apache/jmeter/protocol/http/control/TestHTTPMirrorThread.java;389;0.0
TODO - implement testing of chunked post request;test/src/org/apache/jmeter/protocol/http/control/TestHTTPMirrorThread.java;333;0.0
TODO - charset?;test/src/org/apache/jmeter/protocol/http/proxy/TestHttpRequestHdr.java;620;0.0
TODO make this a parameter?;test/src/org/apache/jmeter/protocol/http/sampler/PostWriterTest.java;705;0.0
TODO : Maybe support chunked encoding- then we cannot rely on content length;test/src/org/apache/jmeter/protocol/http/sampler/TestHTTPSamplersAgainstHttpMirrorServer.java;1016;0.0
TODO - charset?;test/src/org/apache/jmeter/protocol/http/sampler/PostWriterTest.java;230;0.0
TODO - charset?;test/src/org/apache/jmeter/protocol/http/sampler/PostWriterTest.java;241;0.0
TODO - charset?;test/src/org/apache/jmeter/protocol/http/sampler/PostWriterTest.java;729;0.0
TODO - charset?;test/src/org/apache/jmeter/protocol/http/sampler/PostWriterTest.java;751;0.0
TODO - charset?;test/src/org/apache/jmeter/protocol/http/sampler/TestHTTPSamplersAgainstHttpMirrorServer.java;1234;0.0
TODO - charset?;test/src/org/apache/jmeter/protocol/http/sampler/TestHTTPSamplersAgainstHttpMirrorServer.java;1257;0.0
TODO some more invalid sequence tests needed;test/src/org/apache/jmeter/samplers/TestSampleResult.java;294;0.0
TODO make these separate tests?;test/src/org/apache/jmeter/save/TestSaveService.java;127;0.0
TODO add some real tests now that split() has been removed;test/src/org/apache/jmeter/util/TestJMeterUtils.java;36;0.0
