SATD;Path;Line;Priority
TODO if(instance.getSMTPStatusCode == 250);src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java;232;0.05221588415971917
"* TODO if(instance.getSMTPStatusCode == 250)              * res.setResponseMessage(""Message successfully sent!"")- else              * res.setResponseMessage(instance.getSMTPStatusCodeIncludingMessage)-";src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java;231-235;0.05221588415971917
N.B. this will be a config element- so we cannot use the setXXX() methods;src/protocol/tcp/org/apache/jmeter/protocol/tcp/config/gui/TCPConfigGui.java;98;0.05221588415971917
N.B. this will be a config element- so we cannot use the getXXX() methods;src/protocol/tcp/org/apache/jmeter/protocol/tcp/config/gui/TCPConfigGui.java;72;0.05221588415971917
TODO tighten rules;src/reports/org/apache/jmeter/report/gui/action/ReportDragNDrop.java;92;0.05221588415971917
TODO move to MenuFactory?;src/reports/org/apache/jmeter/report/gui/action/ReportDragNDrop.java;92;0.05221588415971917
* Determine whether or not dragged nodes can be added to this parent. Also      * used by Paste TODO tighten rules TODO move to MenuFactory?      *      * @param parentNode      * @return whether it is OK to add the dragged nodes to this parent;src/reports/org/apache/jmeter/report/gui/action/ReportDragNDrop.java;90-96;0.05221588415971917
TODO enable some proper tests!!;test/src/org/apache/jmeter/control/TestIfController.java;38;0.05221588415971917
TODO - why use space?;src/core/org/apache/jmeter/engine/util/FunctionParser.java;117;0.040514845692555215
Bug 47064 - fixes for Mac LAF;src/core/org/apache/jmeter/gui/action/KeyStrokes.java;35;0.040368582711715666
TODO - why use space?;src/core/org/apache/jmeter/engine/util/FunctionParser.java;59;0.03905221588415972
TODO ?;src/core/org/apache/jmeter/gui/action/SSLManagerCommand.java;49;0.03905221588415972
TODO should errors be thrown back through RMI?;src/core/org/apache/jmeter/samplers/DiskStoreSampleSender.java;145;0.03466432645897324
TODO: remove this useless Entry parameter;src/core/org/apache/jmeter/threads/JMeterThread.java;418;0.03466432645897324
TODO should this set the thread names for all the subsamples?;src/core/org/apache/jmeter/threads/JMeterThread.java;409;0.03466432645897324
TODO - could be converted to generic class?;src/protocol/http/org/apache/jmeter/protocol/http/proxy/ProxyControl.java;739;0.03466432645897324
TODO - also check the match string to restrict the changes further?;src/protocol/http/org/apache/jmeter/protocol/http/proxy/Proxy.java;241;0.03466432645897324
TODO perhaps should share code with __time() function for this...;src/core/org/apache/jmeter/JMeter.java;338;0.03378674857393594
$NON-NLS-1$ i.e. boolean saveXXX();src/core/org/apache/jmeter/gui/SavePropertyDialog.java;60;0.025888547608600262
$NON-NLS-1$ e.g. save_XXX property;src/core/org/apache/jmeter/gui/SavePropertyDialog.java;62;0.025888547608600262
TODO: doesn't putting this here mark the tree as;src/core/org/apache/jmeter/gui/action/Save.java;127;0.025888547608600262
TODO - perhaps this should be a fatal error?;src/core/org/apache/jmeter/util/JMeterUtils.java;1211;0.025888547608600262
TODO - work out how to convert JUnit4 assertions so they are treated as failures rather than errors;src/junit/org/apache/jmeter/protocol/java/sampler/JUnitSampler.java;569;0.025888547608600262
* Wrapper to convert a JUnit4 class into a TestCase      *      *  TODO - work out how to convert JUnit4 assertions so they are treated as failures rather than errors;src/junit/org/apache/jmeter/protocol/java/sampler/JUnitSampler.java;566-570;0.025888547608600262
TODO;src/protocol/ftp/org/apache/jmeter/protocol/ftp/sampler/FTPSampler.java;262;0.025888547608600262
TODO: process warnings? Set Code and Message to success?;src/protocol/jdbc/org/apache/jmeter/protocol/jdbc/sampler/JDBCSampler.java;95;0.025888547608600262
TODO - is this correct?;src/protocol/jdbc/org/apache/jmeter/protocol/jdbc/sampler/JDBCSampler.java;85;0.025888547608600262
TODO - is this correct?;src/protocol/jdbc/org/apache/jmeter/protocol/jdbc/sampler/JDBCSampler.java;89;0.025888547608600262
TODO: doesn't putting this here mark the tree as;src/reports/org/apache/jmeter/report/gui/action/ReportSave.java;100;0.025888547608600262
TODO can this happen?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java;1179;0.022963287991809272
TODO - should this be done when the client is created?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;556;0.022378236068451074
TODO - yet another ambiguous name - does it need changing?;src/core/org/apache/jmeter/testelement/TestElement.java;128;0.02150065818341378
TODO: replace all this url2 mess with a proper method;src/protocol/http/org/apache/jmeter/protocol/http/control/AuthManager.java;147;0.02150065818341378
TODO Charset ?;src/components/org/apache/jmeter/visualizers/StatGraphVisualizer.java;470;0.017112768758227294
TODO Charset ?;src/components/org/apache/jmeter/visualizers/StatVisualizer.java;256;0.017112768758227294
TODO Enhance search dialog to select kind of nodes ....;src/core/org/apache/jmeter/gui/action/SearchTreeCommand.java;27;0.017112768758227294
* Search nodes for a text  * TODO Enhance search dialog to select kind of nodes ....;src/core/org/apache/jmeter/gui/action/SearchTreeCommand.java;25-28;0.017112768758227294
so I'll bail out.;src/core/org/apache/jmeter/testbeans/gui/GenericTestBeanCustomizer.java;468;0.017112768758227294
(MS Note) Can't bail out - newly create elements have blank;src/core/org/apache/jmeter/testbeans/gui/GenericTestBeanCustomizer.java;469;0.017112768758227294
TODO - does not appear to be called directly;src/core/org/apache/jmeter/util/JMeterUtils.java;625;0.017112768758227294
TODO - this method seems to be wrong - it does not agree with the Javadoc;src/reports/org/apache/jmeter/testelement/JTLData.java;78;0.017112768758227294
TODO: need more tests;test/src/org/apache/jmeter/protocol/http/parser/TestHtmlParsingUtils.java;26;0.017112768758227294
TODO: find a way to avoid the cost of creating a String here --;src/protocol/http/org/apache/jmeter/protocol/http/parser/RegexpHTMLParser.java;153;0.015284481497732925
better.;src/protocol/http/org/apache/jmeter/protocol/http/parser/RegexpHTMLParser.java;155;0.015284481497732925
TODO - do these really need to be shared between all Proxy instances?;src/protocol/http/org/apache/jmeter/protocol/http/proxy/Daemon.java;117;0.014187509141436303
TODO - why does it create a new instance?;src/core/org/apache/jmeter/JMeter.java;698;0.012724879333040808
TODO - perhaps deprecate these in favour of Commons IO?;src/jorphan/org/apache/jorphan/util/JOrphanUtils.java;332;0.012724879333040808
TODO - should LF-only EOL be allowed?;test/src/org/apache/jmeter/protocol/http/config/MultipartUrlConfigTest.java;45;0.012724879333040808
TODO is this sensible?;src/protocol/mail/org/apache/jmeter/protocol/mail/sampler/MailReaderSampler.java;212;0.011993564428843062
TODO: Exact ordering is only required for some tests- change the;test/src/org/apache/jmeter/protocol/http/parser/TestHTMLParser.java;272;0.008629515869533422
* TODO: Exact ordering is only required for some tests- change the              * comparison to do a set compare where necessary.;test/src/org/apache/jmeter/protocol/http/parser/TestHTMLParser.java;271-274;0.008629515869533422
TODO: fetch this once as per vars above?;src/components/org/apache/jmeter/config/CSVDataSet.java;143;0.008336989907854322
TODO could these be done earlier (or just once?);src/core/org/apache/jmeter/control/TransactionController.java;182;0.008336989907854322
TODO turn into method?;src/core/org/apache/jmeter/samplers/SampleSaveConfiguration.java;259;0.008336989907854322
TODO should this throw an error?;src/core/org/apache/jmeter/samplers/SampleResult.java;963;0.008336989907854322
TODO: review this and possibly change to:;src/core/org/apache/jmeter/testbeans/gui/GenericTestBeanCustomizer.java;474;0.008336989907854322
file read? In this case- it would be better to replace the;src/core/org/apache/jmeter/testbeans/gui/GenericTestBeanCustomizer.java;463;0.008336989907854322
TODO Better messages;src/jorphan/org/apache/commons/jexl/bsf/JexlEngine.java;100;0.008336989907854322
TODO - why is the key value also stored in the entry array?;src/jorphan/org/apache/jorphan/math/StatCalculator.java;159;0.008336989907854322
* Returns the distribution of the values in the list.      *      * @return map containing either Integer or Long keys- entries are a Number array containing the key and the [Integer] count.      * TODO - why is the key value also stored in the entry array?;src/jorphan/org/apache/jorphan/math/StatCalculator.java;155-160;0.008336989907854322
TODO - allow directories to end with .jar by removing this check?;src/jorphan/org/apache/jorphan/reflect/ClassFinder.java;167;0.008336989907854322
TODO should we allow null for non-primitive types?;src/jorphan/org/apache/jorphan/util/Converter.java;43;0.008336989907854322
quick hack anyway- so who cares.;src/protocol/http/org/apache/jmeter/protocol/http/modifier/URLRewritingModifier.java;184;0.008336989907854322
TODO: needs a multiple file upload scenerio;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC3Impl.java;791;0.008336989907854322
TODO size ouststream according to actual content length;src/protocol/http/org/apache/jmeter/protocol/http/sampler/SoapSampler.java;277;0.008336989907854322
TODO ? perhaps note connection so it can be disconnected at end of test?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPJavaImpl.java;615;0.008336989907854322
TODO - implementation not fully tested;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;996;0.005704256252742431
TODO - should the encoding be configurable?;src/protocol/jdbc/org/apache/jmeter/protocol/jdbc/AbstractJDBCTestElement.java;79;0.005411730291063332
TODO - do they have to be the same size?;src/protocol/jdbc/org/apache/jmeter/protocol/jdbc/AbstractJDBCTestElement.java;67;0.005411730291063332
TODO: does it matter that an empty line will terminate the loop?;src/core/org/apache/jmeter/save/CSVSaveService.java;151;0.003949100482667837
TODO should this be getMin()?;src/jorphan/org/apache/jorphan/math/StatCalculator.java;152;0.003949100482667837
TODO Charset ?;src/protocol/http/org/apache/jmeter/protocol/http/control/HeaderManager.java;137;0.003949100482667837
TODO needed here because currently done on sample completion in JMeterThread-;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java;1121;0.003949100482667837
TODO - charset?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/AjpSampler.java;287;0.003949100482667837
better ISO-8859-1 than UTF-8;src/protocol/http/org/apache/jmeter/protocol/http/visualizers/RequestViewHTTP.java;266;0.003949100482667837
#NOME?;test/src/org/apache/commons/cli/avalon/ClutilTestCase.java;581;0.003949100482667837
TODO - charset?;test/src/org/apache/jmeter/protocol/http/sampler/PostWriterTest.java;170;0.003949100482667837
TODO: wy not?;src/core/org/apache/jmeter/save/converters/SampleResultConverter.java;357;0.002778996635951441
Don't try restoring the URL TODO: wy not?;src/core/org/apache/jmeter/save/converters/SampleResultConverter.java;357;0.002778996635951441
TODO - should we call start() and stop()?;src/protocol/jms/org/apache/jmeter/protocol/jms/sampler/SubscriberSampler.java;137;0.002705865145531666
TODO - convert to work more like upgrade.properties/NameUpdater.java;src/core/org/apache/jmeter/save/converters/TestElementPropertyConverter.java;87;0.0017551557700745941
"* TODO - convert to work more like upgrade.properties/NameUpdater.java      *      * Special processing is carried out for the Header Class The String      * property TestElement.name is converted to Header.name for example:      * <elementProp name=""User-Agent""      * elementType=""org.apache.jmeter.protocol.http.control.Header""> <stringProp      * name=""Header.value"">Mozilla%2F4.0+%28compatible%3B+MSIE+5.5%3B+Windows+98%29</stringProp>      * <stringProp name=""TestElement.name"">User-Agent</stringProp>      * </elementProp> becomes <elementProp name=""User-Agent""      * elementType=""org.apache.jmeter.protocol.http.control.Header""> <stringProp      * name=""Header.value"">Mozilla%2F4.0+%28compatible%3B+MSIE+5.5%3B+Windows+98%29</stringProp>      * <stringProp name=""Header.name"">User-Agent</stringProp> </elementProp>";src/core/org/apache/jmeter/save/converters/TestElementPropertyConverter.java;86-99;0.0017551557700745941
Yuck: TIFFImageEncoder uses Error to report runtime problems;src/core/org/apache/jmeter/save/SaveGraphicsService.java;164;0.0013163668275559457
TODO does not work yet- need to determine the sample type;src/core/org/apache/jmeter/save/converters/SampleEventConverter.java;56;0.0013163668275559457
TODO - add bounds checking?;src/jorphan/org/apache/jorphan/util/JOrphanUtils.java;310;0.0013163668275559457
TODO HACK to fix https://issues.apache.org/jira/browse/HTTPCLIENT-1120;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;469;0.0013163668275559457
TODO clazz is probably always the same as testclass;src/core/org/apache/jmeter/save/converters/TestElementPropertyConverter.java;83;0.0010238408658768466
TODO - what other headers are not allowed?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;688;0.0010238408658768466
TODO: improve this test;src/core/org/apache/jmeter/config/Argument.java;196;8,78E+11
* Returns the count of errors.      *      * @return 0 - or 1 if the sample failed      *       * TODO do we need allow for nested samples?;src/core/org/apache/jmeter/samplers/SampleResult.java;1067-1073;8,78E+11
Programming error: bail out.;src/core/org/apache/jmeter/testbeans/gui/TestBeanGUI.java;159;8,78E+11
TODO temporary hack to avoid unnecessary bug reports for subclasses;src/core/org/apache/jmeter/testelement/AbstractTestElement.java;123;8,78E+11
* URGENT: TODO - sort out equals and hashCode() - at present equal      * instances can/will have different hashcodes - problem is- when a proper      * hashcode is used- tests stop working- e.g. listener data disappears when      * switching views... This presumably means that instances currently      * regarded as equal- aren't really equal.      *      * @see java.lang.Object#hashCode();src/core/org/apache/jmeter/testelement/AbstractTestElement.java;133-141;8,78E+11
TODO improve the error handling;src/functions/org/apache/jmeter/functions/FileWrapper.java;162;8,78E+11
TODO improve the error handling;src/functions/org/apache/jmeter/functions/XPathWrapper.java;108;8,78E+11
FIXME Wrong code that create different constructor for static field depending on caller;src/reports/org/apache/jmeter/testelement/ReportPlan.java;115;8,78E+11
TODO - should check that error has been logged...;test/src/org/apache/jmeter/functions/PackageTest.java;757;8,78E+11
TODO - improve this check;test/src/org/apache/jmeter/junit/JMeterTest.java;567;8,78E+11
TODO replace with proper Exception;src/components/org/apache/jmeter/assertions/HTMLAssertion.java;122;4,39E+12
result.setError(true)- // TODO is this the correct strategy?;src/components/org/apache/jmeter/assertions/XMLSchemaAssertion.java;205;4,39E+12
but we do trap this error to make tests work better;src/components/org/apache/jmeter/assertions/BeanShellAssertion.java;117;4,39E+12
TODO - fix so that this is only called once per test- instead of at every clone;src/components/org/apache/jmeter/control/IncludeController.java;68;4,39E+12
TODO - remove UnsharedComponent ? Probably does not make sense for a TestBean.;src/components/org/apache/jmeter/visualizers/BeanShellListener.java;35;4,39E+12
HACK: force the controller to load its tree;src/core/org/apache/jmeter/JMeter.java;838;4,39E+12
Hack to resolve ModuleControllers in non GUI mode;src/core/org/apache/jmeter/JMeter.java;740;4,39E+12
Hack to allow automated tests to find when test has ended;src/core/org/apache/jmeter/JMeter.java;207;4,39E+12
TODO: improve- e.g. by adding counts to the SampleResult class;src/core/org/apache/jmeter/control/TransactionSampler.java;111;4,39E+12
* A little hack - add each listener to the start of the list - this          * ensures that the thread running the show is the first listener and          * can modify certain values before other listeners are called.;src/core/org/apache/jmeter/control/GenericController.java;355-359;4,39E+12
Hack to allow external control;src/core/org/apache/jmeter/engine/StandardJMeterEngine.java;169;4,39E+12
A hack to make user-defined variables in the testplan element more dynamic;src/core/org/apache/jmeter/engine/PreCompiler.java;83;4,39E+12
TODO - removes the nodes from the CheckDirty map - should it be done later- in case some can't be removed?;src/core/org/apache/jmeter/gui/action/Remove.java;71;4,39E+12
Hack to get full modifier value;src/core/org/apache/jmeter/gui/action/KeyStrokes.java;80;4,39E+12
TODO: find a better way of checking this;src/core/org/apache/jmeter/gui/util/MenuFactory.java;433;4,39E+12
* JMeterTreeNode and TestBeanGUI are special GUI classes- and                  * aren't intended to be added to menus                  *                  * TODO: find a better way of checking this;src/core/org/apache/jmeter/gui/util/MenuFactory.java;429-434;4,39E+12
TODO: may not work on all OSes?;src/core/org/apache/jmeter/reporters/ResultCollector.java;441;4,39E+12
TODO: merge error count into parent class?;src/core/org/apache/jmeter/samplers/StatisticalSampleResult.java;26;4,39E+12
TODO: error counting needs to be sorted out.;src/core/org/apache/jmeter/samplers/SampleResult.java;1083;4,39E+12
TODO do this more efficiently;src/core/org/apache/jmeter/samplers/SampleResult.java;553;4,39E+12
* Aggregates sample results for use by the Statistical remote batch mode.  * Samples are aggregated by the key defined by getKey().  * TODO: merge error count into parent class?;src/core/org/apache/jmeter/samplers/StatisticalSampleResult.java;23-27;4,39E+12
Slight hack - we need to ensure the TestClass is not reset by the previous call;src/core/org/apache/jmeter/save/converters/TestElementConverter.java;103;4,39E+12
* These must be set before reading/writing the XML. Rather a hack- but      * saves changing all the method calls to include an extra variable.      *      * AFAIK the variables should only be accessed from one thread- so no need to synchronize.;src/core/org/apache/jmeter/save/converters/ConversionHelp.java;62-67;4,39E+12
just a hack. How to get each editor to report whether it;src/core/org/apache/jmeter/testbeans/gui/GenericTestBeanCustomizer.java;553;4,39E+12
TODO should equals and hashCode depend on field other than count?;src/core/org/apache/jmeter/visualizers/Sample.java;180;4,39E+12
TODO should equals and hashCode depend on field other than count?;src/core/org/apache/jmeter/visualizers/TableSample.java;117;4,39E+12
instanceof check before adding the listener (below)- but would;src/core/org/apache/jmeter/visualizers/gui/AbstractVisualizer.java;306;4,39E+12
Maybe move to vector if MT problems occur;src/jorphan/org/apache/jorphan/gui/JLabeledChoice.java;46;4,39E+12
Maybe move to vector if MT problems occur;src/jorphan/org/apache/jorphan/gui/JLabeledTextArea.java;52;4,39E+12
Maybe move to vector if MT problems occur;src/jorphan/org/apache/jorphan/gui/JLabeledTextField.java;51;4,39E+12
Hack to detect when System.out has been set as the target- to avoid closing it;src/jorphan/org/apache/jorphan/logging/LoggingManager.java;72;4,39E+12
FIXME What's the clean way to add a LogTarget afterwards ?;src/jorphan/org/apache/jorphan/logging/LoggingManager.java;352;4,39E+12
* Add logTarget to root logger      * FIXME What's the clean way to add a LogTarget afterwards ?      * @param logTarget LogTarget;src/jorphan/org/apache/jorphan/logging/LoggingManager.java;350-354;4,39E+12
hack to reduce the need to load every class in non-GUI mode- which only needs functions;src/jorphan/org/apache/jorphan/reflect/ClassFinder.java;68;4,39E+12
FIXME FACTOR WITH HTTPHC4Impl- HTTPHC3Impl;src/protocol/http/org/apache/jmeter/protocol/http/config/gui/UrlConfigGui.java;235;4,39E+12
TODO - check for other CacheControl attributes?;src/protocol/http/org/apache/jmeter/protocol/http/control/CacheManager.java;163;4,39E+12
* Check if cookies match- i.e. name- path and domain are equal.      * <br/>      * TODO - should we compare secure too?      * @param a      * @param b      * @return true if cookies match;src/protocol/http/org/apache/jmeter/protocol/http/control/CookieManager.java;320-327;4,39E+12
TODO improve string version to better match browser behaviour? e.g.;src/protocol/http/org/apache/jmeter/protocol/http/parser/URLString.java;42;4,39E+12
* TODO improve string version to better match browser behaviour? e.g.          * do browsers regard http://host/ and http://Host:80/ as the same? If          * so- it would be better to reflect this in the string;src/protocol/http/org/apache/jmeter/protocol/http/parser/URLString.java;41-45;4,39E+12
TODO use fixed charset:;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampleResult.java;205;4,39E+12
TODO hack- to be removed later;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;121;4,39E+12
This helps with SoapSampler hack too;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC3Impl.java;594;4,39E+12
Hack to allow entire URL to be provided in host field;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java;852;4,39E+12
HACK;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;509;4,39E+12
end of hack;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;504;4,39E+12
TODO - the following code looks wrong - it does the same in both cases;src/protocol/http/org/apache/jmeter/protocol/http/util/WSDLHelper.java;366;4,39E+12
but we do trap this error to make tests work better;src/protocol/java/org/apache/jmeter/protocol/java/sampler/BeanShellSampler.java;132;4,39E+12
TODO - probably wrong;src/protocol/jms/org/apache/jmeter/protocol/jms/control/gui/JMSSamplerGui.java;281;4,39E+12
$NON-NLS-1$ // TODO - probably wrong;src/protocol/jms/org/apache/jmeter/protocol/jms/control/gui/JMSSamplerGui.java;281;4,39E+12
TODO: tidy this up;src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler/LDAPExtSampler.java;834;4,39E+12
TODO: find a better way of checking this;src/reports/org/apache/jmeter/gui/util/ReportMenuFactory.java;266;4,39E+12
* JMeterTreeNode and TestBeanGUI are special GUI classes- and                  * aren't intended to be added to menus                  *                  * TODO: find a better way of checking this;src/reports/org/apache/jmeter/gui/util/ReportMenuFactory.java;262-267;4,39E+12
TODO fix this when there is a real implementation;src/reports/org/apache/jmeter/report/ReportTable.java;24;4,39E+12
FIXME engine is always null;src/reports/org/apache/jmeter/report/gui/action/ReportStart.java;64;4,39E+12
FIXME engine is always null;src/reports/org/apache/jmeter/report/gui/action/ReportStart.java;71;4,39E+12
FIXME Due to startEngine being commented engine will always be null;src/reports/org/apache/jmeter/report/gui/action/ReportStart.java;39;4,39E+12
TODO fix this when there is a real implementation;src/reports/org/apache/jmeter/testelement/AbstractTable.java;147;4,39E+12
